CODE,YEAR,MONTH,VALUE
LAUCN010290000000005,2015,M06,5332
LAUCN010290000000005,2015,M07,5436
LAUCN010290000000005,2015,M08,5312
LAUCN010290000000005,2015,M09,5382
LAUCN010290000000005,2015,M10,5412
LAUCN010290000000005,2015,M11,5281
LAUCN010290000000005,2015,M12,5504
LAUCN010290000000005,2015,M13,5335
LAUCN010290000000005,2016,M01,5269
LAUCN010290000000005,2016,M02,5268
LAUCN010290000000005,2016,M03,5392
LAUCN010290000000005,2016,M04,5365
LAUCN010290000000005,2016,M05,5329
LAUCN010290000000005,2016,M06,5360
LAUCN010290000000005,2016,M07,5582
LAUCN010290000000005,2016,M08,5540
LAUCN010290000000005,2016,M09,5671
LAUCN010290000000005,2016,M10,5519
LAUCN010290000000005,2016,M11,5468
LAUCN010290000000005,2016,M12,5493
LAUCN010290000000005,2016,M13,5438
LAUCN010290000000005,2017,M01,5277
LAUCN010290000000005,2017,M02,5426
LAUCN010290000000005,2017,M03,5462
LAUCN010290000000005,2017,M04,5492
LAUCN010290000000005,2017,M05,5486
LAUCN010290000000005,2017,M06,5517
LAUCN010290000000005,2017,M07,5622
LAUCN010290000000005,2017,M08,5539
LAUCN010290000000005,2017,M09,5614
LAUCN010290000000005,2017,M10,5514
LAUCN010290000000005,2017,M11,5453
LAUCN010290000000005,2017,M12,5431
LAUCN010290000000005,2017,M13,5486
LAUCN010290000000005,2018,M01,5290
LAUCN010290000000005,2018,M02,5314
LAUCN010290000000005,2018,M03,5353
LAUCN010290000000005,2018,M04,5404
LAUCN010290000000005,2018,M05,5483
LAUCN010290000000005,2018,M06,5534
LAUCN010290000000006,1990,M01,6251
LAUCN010290000000006,1990,M02,6225
LAUCN010290000000006,1990,M03,6437
LAUCN010290000000006,1990,M04,6263
LAUCN010290000000006,1990,M05,6230
LAUCN010290000000006,1990,M06,6257
LAUCN010290000000006,1990,M07,6291
LAUCN010290000000006,1990,M08,6151
LAUCN010290000000006,1990,M09,6210
LAUCN010290000000006,1990,M10,6314
LAUCN010290000000006,1990,M11,6332
LAUCN010290000000006,1990,M12,6382
LAUCN010290000000006,1990,M13,6279
LAUCN010290000000006,1991,M01,6273
LAUCN010290000000006,1991,M02,6465
LAUCN010290000000006,1991,M03,6499
LAUCN010290000000006,1991,M04,6582
LAUCN010290000000006,1991,M05,6652
LAUCN010290000000006,1991,M06,6820
LAUCN010290000000006,1991,M07,6849
LAUCN010290000000006,1991,M08,6763
LAUCN010290000000006,1991,M09,6841
LAUCN010290000000006,1991,M10,6983
LAUCN010290000000006,1991,M11,6889
LAUCN010290000000006,1991,M12,6798
LAUCN010290000000006,1991,M13,6701
LAUCN010290000000006,1992,M01,6916
LAUCN010290000000006,1992,M02,6929
LAUCN010290000000006,1992,M03,6965
LAUCN010290000000006,1992,M04,7116
LAUCN010290000000006,1992,M05,7157
LAUCN010290000000006,1992,M06,7306
LAUCN010290000000006,1992,M07,7241
LAUCN010290000000006,1992,M08,7086
LAUCN010290000000006,1992,M09,7065
LAUCN010290000000006,1992,M10,7156
LAUCN010290000000006,1992,M11,7172
LAUCN010290000000006,1992,M12,7078
LAUCN010290000000006,1992,M13,7099
LAUCN010290000000006,1993,M01,6967
LAUCN010290000000006,1993,M02,6974
LAUCN010290000000006,1993,M03,7018
LAUCN010290000000006,1993,M04,6939
LAUCN010290000000006,1993,M05,6891
LAUCN010290000000006,1993,M06,7074
LAUCN010290000000006,1993,M07,6519
LAUCN010290000000006,1993,M08,6956
LAUCN010290000000006,1993,M09,7094
LAUCN010290000000006,1993,M10,7243
LAUCN010290000000006,1993,M11,7171
LAUCN010290000000006,1993,M12,7071
LAUCN010290000000006,1993,M13,6993
LAUCN010290000000006,1994,M01,7074
LAUCN010290000000006,1994,M02,7129
LAUCN010290000000006,1994,M03,7147
LAUCN010290000000006,1994,M04,7223
LAUCN010290000000006,1994,M05,7203
LAUCN010290000000006,1994,M06,7349
LAUCN010290000000006,1994,M07,7188
LAUCN010290000000006,1994,M08,7251
LAUCN010290000000006,1994,M09,7307
LAUCN010290000000006,1994,M10,7652
LAUCN010290000000006,1994,M11,7796
LAUCN010290000000006,1994,M12,7526
LAUCN010290000000006,1994,M13,7320
LAUCN010290000000006,1995,M01,7270
LAUCN010290000000006,1995,M02,7231
LAUCN010290000000006,1995,M03,7195
LAUCN010290000000006,1995,M04,7314
LAUCN010290000000006,1995,M05,7340
LAUCN010290000000006,1995,M06,7511
LAUCN010290000000006,1995,M07,7560
LAUCN010290000000006,1995,M08,7307
LAUCN010290000000006,1995,M09,7339
LAUCN010290000000006,1995,M10,7315
LAUCN010290000000006,1995,M11,7179
LAUCN010290000000006,1995,M12,7241
LAUCN010290000000006,1995,M13,7317
LAUCN010290000000006,1996,M01,7151
LAUCN010290000000006,1996,M02,7072
LAUCN010290000000006,1996,M03,7055
LAUCN010290000000006,1996,M04,7130
LAUCN010290000000006,1996,M05,7114
LAUCN010290000000006,1996,M06,7068
LAUCN010290000000006,1996,M07,7103
LAUCN010290000000006,1996,M08,6960
LAUCN010290000000006,1996,M09,6910
LAUCN010290000000006,1996,M10,7226
LAUCN010290000000006,1996,M11,7158
LAUCN010290000000006,1996,M12,7189
LAUCN010290000000006,1996,M13,7095
LAUCN010290000000006,1997,M01,7216
LAUCN010290000000006,1997,M02,7280
LAUCN010290000000006,1997,M03,7303
LAUCN010290000000006,1997,M04,7270
LAUCN010290000000006,1997,M05,7193
LAUCN010290000000006,1997,M06,7322
LAUCN010290000000006,1997,M07,7279
LAUCN010290000000006,1997,M08,7268
LAUCN010290000000006,1997,M09,7281
LAUCN010290000000006,1997,M10,7366
LAUCN010290000000006,1997,M11,7301
LAUCN010290000000006,1997,M12,7159
LAUCN010290000000006,1997,M13,7270
LAUCN010290000000006,1998,M01,7175
LAUCN010290000000006,1998,M02,7185
LAUCN010290000000006,1998,M03,7209
LAUCN010290000000006,1998,M04,7121
LAUCN010290000000006,1998,M05,7090
LAUCN010290000000006,1998,M06,7274
LAUCN010290000000006,1998,M07,7523
LAUCN010290000000006,1998,M08,7386
LAUCN010290000000006,1998,M09,7312
LAUCN010290000000006,1998,M10,7415
LAUCN010290000000006,1998,M11,7052
LAUCN010290000000006,1998,M12,7341
LAUCN010290000000006,1998,M13,7257
LAUCN010290000000006,1999,M01,7142
LAUCN010290000000006,1999,M02,7077
LAUCN010290000000006,1999,M03,7216
LAUCN010290000000006,1999,M04,7211
LAUCN010290000000006,1999,M05,7223
LAUCN010290000000006,1999,M06,7446
LAUCN010290000000006,1999,M07,7315
LAUCN010290000000006,1999,M08,7216
LAUCN010290000000006,1999,M09,7142
LAUCN010290000000006,1999,M10,7257
LAUCN010290000000006,1999,M11,7251
LAUCN010290000000006,1999,M12,7254
LAUCN010290000000006,1999,M13,7229
LAUCN010290000000006,2000,M01,6915
LAUCN010290000000006,2000,M02,6929
LAUCN010290000000006,2000,M03,6926
LAUCN010290000000006,2000,M04,6813
LAUCN010290000000006,2000,M05,6802
LAUCN010290000000006,2000,M06,6937
LAUCN010290000000006,2000,M07,7048
LAUCN010290000000006,2000,M08,7064
LAUCN010290000000006,2000,M09,7003
LAUCN010290000000006,2000,M10,7084
LAUCN010290000000006,2000,M11,7014
LAUCN010290000000006,2000,M12,6960
LAUCN010290000000006,2000,M13,6958
LAUCN010290000000006,2001,M01,6931
LAUCN010290000000006,2001,M02,7063
LAUCN010290000000006,2001,M03,7011
LAUCN010290000000006,2001,M04,6907
LAUCN010290000000006,2001,M05,7021
LAUCN010290000000006,2001,M06,6955
LAUCN010290000000006,2001,M07,6886
LAUCN010290000000006,2001,M08,6964
LAUCN010290000000006,2001,M09,6886
LAUCN010290000000006,2001,M10,6910
LAUCN010290000000006,2001,M11,6788
LAUCN010290000000006,2001,M12,6727
LAUCN010290000000006,2001,M13,6921
LAUCN010290000000006,2002,M01,6734
LAUCN010290000000006,2002,M02,6847
LAUCN010290000000006,2002,M03,6846
LAUCN010290000000006,2002,M04,6791
LAUCN010290000000006,2002,M05,6713
LAUCN010290000000006,2002,M06,6743
LAUCN010290000000006,2002,M07,6779
LAUCN010290000000006,2002,M08,6740
LAUCN010290000000006,2002,M09,6730
LAUCN010290000000006,2002,M10,6827
LAUCN010290000000006,2002,M11,6762
LAUCN010290000000006,2002,M12,6775
LAUCN010290000000006,2002,M13,6774
LAUCN010290000000006,2003,M01,6642
LAUCN010290000000006,2003,M02,6706
LAUCN010290000000006,2003,M03,6656
LAUCN010290000000006,2003,M04,6627
LAUCN010290000000006,2003,M05,6665
LAUCN010290000000006,2003,M06,6672
LAUCN010290000000006,2003,M07,6658
LAUCN010290000000006,2003,M08,6672
LAUCN010290000000006,2003,M09,6675
LAUCN010290000000006,2003,M10,6733
LAUCN010290000000006,2003,M11,6693
LAUCN010290000000006,2003,M12,6662
LAUCN010290000000006,2003,M13,6672
LAUCN010290000000006,2004,M01,6645
LAUCN010290000000006,2004,M02,6638
LAUCN010290000000006,2004,M03,6714
LAUCN010290000000006,2004,M04,6628
LAUCN010290000000006,2004,M05,6722
LAUCN010290000000006,2004,M06,6761
LAUCN010290000000006,2004,M07,6763
LAUCN010290000000006,2004,M08,6763
LAUCN010290000000006,2004,M09,6622
LAUCN010290000000006,2004,M10,6674
LAUCN010290000000006,2004,M11,6627
LAUCN010290000000006,2004,M12,6634
LAUCN010290000000006,2004,M13,6682
LAUCN010290000000006,2005,M01,6580
LAUCN010290000000006,2005,M02,6615
LAUCN010290000000006,2005,M03,6585
LAUCN010290000000006,2005,M04,6623
LAUCN010290000000006,2005,M05,6694
LAUCN010290000000006,2005,M06,6703
LAUCN010290000000006,2005,M07,6663
LAUCN010290000000006,2005,M08,6677
LAUCN010290000000006,2005,M09,6679
LAUCN010290000000006,2005,M10,6719
LAUCN010290000000006,2005,M11,6678
LAUCN010290000000006,2005,M12,6692
LAUCN010290000000006,2005,M13,6659
LAUCN010290000000006,2006,M01,6576
LAUCN010290000000006,2006,M02,6697
LAUCN010290000000006,2006,M03,6692
LAUCN010290000000006,2006,M04,6587
LAUCN010290000000006,2006,M05,6641
LAUCN010290000000006,2006,M06,6707
LAUCN010290000000006,2006,M07,6783
LAUCN010290000000006,2006,M08,6731
LAUCN010290000000006,2006,M09,6741
LAUCN010290000000006,2006,M10,6531
LAUCN010290000000006,2006,M11,6489
LAUCN010290000000006,2006,M12,6495
LAUCN010290000000006,2006,M13,6639
LAUCN010290000000006,2007,M01,6365
LAUCN010290000000006,2007,M02,6355
LAUCN010290000000006,2007,M03,6446
LAUCN010290000000006,2007,M04,6479
LAUCN010290000000006,2007,M05,6511
LAUCN010290000000006,2007,M06,6457
LAUCN010290000000006,2007,M07,6594
LAUCN010290000000006,2007,M08,6461
LAUCN010290000000006,2007,M09,6491
LAUCN010290000000006,2007,M10,6528
LAUCN010290000000006,2007,M11,6550
LAUCN010290000000006,2007,M12,6558
LAUCN010290000000006,2007,M13,6483
LAUCN010290000000006,2008,M01,6459
LAUCN010290000000006,2008,M02,6424
LAUCN010290000000006,2008,M03,6468
LAUCN010290000000006,2008,M04,6448
LAUCN010290000000006,2008,M05,6520
LAUCN010290000000006,2008,M06,6610
LAUCN010290000000006,2008,M07,6676
LAUCN010290000000006,2008,M08,6543
LAUCN010290000000006,2008,M09,6555
LAUCN010290000000006,2008,M10,6642
LAUCN010290000000006,2008,M11,6664
LAUCN010290000000006,2008,M12,6674
LAUCN010290000000006,2008,M13,6557
LAUCN010290000000006,2009,M01,6642
LAUCN010290000000006,2009,M02,6543
LAUCN010290000000006,2009,M03,6603
LAUCN010290000000006,2009,M04,6567
LAUCN010290000000006,2009,M05,6579
LAUCN010290000000006,2009,M06,6742
LAUCN010290000000006,2009,M07,6584
LAUCN010290000000006,2009,M08,6400
LAUCN010290000000006,2009,M09,6362
LAUCN010290000000006,2009,M10,6397
LAUCN010290000000006,2009,M11,6391
LAUCN010290000000006,2009,M12,6353
LAUCN010290000000006,2009,M13,6514
LAUCN010290000000006,2010,M01,5804
LAUCN010290000000006,2010,M02,5810
LAUCN010290000000006,2010,M03,5839
LAUCN010290000000006,2010,M04,5897
LAUCN010290000000006,2010,M05,6008
LAUCN010290000000006,2010,M06,6033
LAUCN010290000000006,2010,M07,6179
LAUCN010290000000006,2010,M08,6163
LAUCN010290000000006,2010,M09,6206
LAUCN010290000000006,2010,M10,6206
LAUCN010290000000006,2010,M11,6136
LAUCN010290000000006,2010,M12,6116
LAUCN010290000000006,2010,M13,6033
LAUCN010290000000006,2011,M01,5875
LAUCN010290000000006,2011,M02,5847
LAUCN010290000000006,2011,M03,5907
LAUCN010290000000006,2011,M04,5849
LAUCN010290000000006,2011,M05,5880
LAUCN010290000000006,2011,M06,5989
LAUCN010290000000006,2011,M07,6036
LAUCN010290000000006,2011,M08,5928
LAUCN010290000000006,2011,M09,5929
LAUCN010290000000006,2011,M10,6057
LAUCN010290000000006,2011,M11,5975
LAUCN010290000000006,2011,M12,5998
LAUCN010290000000006,2011,M13,5939
LAUCN010290000000006,2012,M01,5793
LAUCN010290000000006,2012,M02,5812
LAUCN010290000000006,2012,M03,5885
LAUCN010290000000006,2012,M04,5728
LAUCN010290000000006,2012,M05,5866
LAUCN010290000000006,2012,M06,5894
LAUCN010290000000006,2012,M07,6015
LAUCN010290000000006,2012,M08,5776
LAUCN010290000000006,2012,M09,5791
LAUCN010290000000006,2012,M10,5909
LAUCN010290000000006,2012,M11,5776
LAUCN010290000000006,2012,M12,5807
LAUCN010290000000006,2012,M13,5838
LAUCN010290000000006,2013,M01,5917
LAUCN010290000000006,2013,M02,5763
LAUCN010290000000006,2013,M03,5787
LAUCN010290000000006,2013,M04,5793
LAUCN010290000000006,2013,M05,5868
LAUCN010290000000006,2013,M06,5886
LAUCN010290000000006,2013,M07,6047
LAUCN010290000000006,2013,M08,5773
LAUCN010290000000006,2013,M09,5826
LAUCN010290000000006,2013,M10,5849
LAUCN010290000000006,2013,M11,5703
LAUCN010290000000006,2013,M12,5752
LAUCN010290000000006,2013,M13,5830
LAUCN010290000000006,2014,M01,5797
LAUCN010290000000006,2014,M02,5763
LAUCN010290000000006,2014,M03,5814
LAUCN010290000000006,2014,M04,5728
LAUCN010290000000006,2014,M05,5784
LAUCN010290000000006,2014,M06,5844
LAUCN010290000000006,2014,M07,6077
LAUCN010290000000006,2014,M08,5896
LAUCN010290000000006,2014,M09,5945
LAUCN010290000000006,2014,M10,6004
LAUCN010290000000006,2014,M11,5839
LAUCN010290000000006,2014,M12,5775
LAUCN010290000000006,2014,M13,5855
LAUCN010290000000006,2015,M01,5568
LAUCN010290000000006,2015,M02,5573
LAUCN010290000000006,2015,M03,5639
LAUCN010290000000006,2015,M04,5617
LAUCN010290000000006,2015,M05,5665
LAUCN010290000000006,2015,M06,5701
LAUCN010290000000006,2015,M07,5826
LAUCN010290000000006,2015,M08,5682
LAUCN010290000000006,2015,M09,5703
LAUCN010290000000006,2015,M10,5740
LAUCN010290000000006,2015,M11,5594
LAUCN010290000000006,2015,M12,5823
LAUCN010290000000006,2015,M13,5677
LAUCN010290000000006,2016,M01,5671
LAUCN010290000000006,2016,M02,5637
LAUCN010290000000006,2016,M03,5743
LAUCN010290000000006,2016,M04,5663
LAUCN010290000000006,2016,M05,5644
LAUCN010290000000006,2016,M06,5725
LAUCN010290000000006,2016,M07,5952
LAUCN010290000000006,2016,M08,5884
LAUCN010290000000006,2016,M09,6009
LAUCN010290000000006,2016,M10,5890
LAUCN010290000000006,2016,M11,5785
LAUCN010290000000006,2016,M12,5816
LAUCN010290000000006,2016,M13,5785
LAUCN010290000000006,2017,M01,5643
LAUCN010290000000006,2017,M02,5763
LAUCN010290000000006,2017,M03,5750
LAUCN010290000000006,2017,M04,5726
LAUCN010290000000006,2017,M05,5719
LAUCN010290000000006,2017,M06,5798
LAUCN010290000000006,2017,M07,5890
LAUCN010290000000006,2017,M08,5788
LAUCN010290000000006,2017,M09,5823
LAUCN010290000000006,2017,M10,5722
LAUCN010290000000006,2017,M11,5648
LAUCN010290000000006,2017,M12,5630
LAUCN010290000000006,2017,M13,5742
LAUCN010290000000006,2018,M01,5544
LAUCN010290000000006,2018,M02,5567
LAUCN010290000000006,2018,M03,5579
LAUCN010290000000006,2018,M04,5621
LAUCN010290000000006,2018,M05,5716
LAUCN010290000000006,2018,M06,5850
LAUCN010310000000003,1990,M01,5.2
LAUCN010310000000003,1990,M02,5.7
LAUCN010310000000003,1990,M03,8.7
LAUCN010310000000003,1990,M04,7.5
LAUCN010310000000003,1990,M05,8.1
LAUCN010310000000003,1990,M06,5.4
LAUCN010310000000003,1990,M07,5.3
LAUCN010310000000003,1990,M08,4.9
LAUCN010310000000003,1990,M09,4.9
LAUCN010310000000003,1990,M10,5.4
LAUCN010310000000003,1990,M11,6.7
LAUCN010310000000003,1990,M12,7.8
LAUCN010310000000003,1990,M13,6.3
LAUCN010310000000003,1991,M01,7.9
LAUCN010310000000003,1991,M02,8.5
LAUCN010310000000003,1991,M03,6.4
LAUCN010310000000003,1991,M04,5.7
LAUCN010310000000003,1991,M05,6.5
LAUCN010310000000003,1991,M06,6.8
LAUCN010310000000003,1991,M07,6.4
LAUCN010310000000003,1991,M08,5.8
LAUCN010310000000003,1991,M09,6.1
LAUCN010310000000003,1991,M10,5.8
LAUCN010310000000003,1991,M11,6.1
LAUCN010310000000003,1991,M12,6
LAUCN010310000000003,1991,M13,6.5
LAUCN010310000000003,1992,M01,6.7
LAUCN010310000000003,1992,M02,6.7
LAUCN010310000000003,1992,M03,5.8
LAUCN010310000000003,1992,M04,4.9
LAUCN010310000000003,1992,M05,5.8
LAUCN010310000000003,1992,M06,6.9
LAUCN010310000000003,1992,M07,6
LAUCN010310000000003,1992,M08,5.9
LAUCN010310000000003,1992,M09,5.4
LAUCN010310000000003,1992,M10,5.6
LAUCN010310000000003,1992,M11,6.8
LAUCN010310000000003,1992,M12,5.9
LAUCN010310000000003,1992,M13,6
LAUCN010310000000003,1993,M01,6.2
LAUCN010310000000003,1993,M02,6.5
LAUCN010310000000003,1993,M03,6.2
LAUCN010310000000003,1993,M04,5.8
LAUCN010310000000003,1993,M05,6.3
LAUCN010310000000003,1993,M06,6.8
LAUCN010310000000003,1993,M07,7.3
LAUCN010310000000003,1993,M08,5.8
LAUCN010310000000003,1993,M09,5.6
LAUCN010310000000003,1993,M10,5.9
LAUCN010310000000003,1993,M11,5.2
LAUCN010310000000003,1993,M12,5.8
LAUCN010310000000003,1993,M13,6.1
LAUCN010310000000003,1994,M01,6.3
LAUCN010310000000003,1994,M02,6
LAUCN010310000000003,1994,M03,5.4
LAUCN010310000000003,1994,M04,4.7
LAUCN010310000000003,1994,M05,4.4
LAUCN010310000000003,1994,M06,4.8
LAUCN010310000000003,1994,M07,5.4
LAUCN010310000000003,1994,M08,4.8
LAUCN010310000000003,1994,M09,4.4
LAUCN010310000000003,1994,M10,4.3
LAUCN010310000000003,1994,M11,4
LAUCN010310000000003,1994,M12,4.4
LAUCN010310000000003,1994,M13,4.9
LAUCN010310000000003,1995,M01,5.3
LAUCN010310000000003,1995,M02,4.9
LAUCN010310000000003,1995,M03,4.6
LAUCN010310000000003,1995,M04,4.1
LAUCN010310000000003,1995,M05,4.1
LAUCN010310000000003,1995,M06,4.5
LAUCN010310000000003,1995,M07,4.4
LAUCN010310000000003,1995,M08,4.7
LAUCN010310000000003,1995,M09,4.3
LAUCN010310000000003,1995,M10,4
LAUCN010310000000003,1995,M11,3.9
LAUCN010310000000003,1995,M12,4.7
LAUCN010310000000003,1995,M13,4.5
LAUCN010310000000003,1996,M01,4.4
LAUCN010310000000003,1996,M02,4.2
LAUCN010310000000003,1996,M03,10.3
LAUCN010310000000003,1996,M04,6.9
LAUCN010310000000003,1996,M05,4.5
LAUCN010310000000003,1996,M06,4.4
LAUCN010310000000003,1996,M07,4.2
LAUCN010310000000003,1996,M08,3.9
LAUCN010310000000003,1996,M09,3.8
LAUCN010310000000003,1996,M10,4.8
LAUCN010310000000003,1996,M11,4.3
LAUCN010310000000003,1996,M12,5.1
LAUCN010310000000003,1996,M13,5.1
LAUCN010310000000003,1997,M01,4.4
LAUCN010310000000003,1997,M02,4.2
LAUCN010310000000003,1997,M03,4.2
LAUCN010310000000003,1997,M04,3.7
LAUCN010310000000003,1997,M05,3.3
LAUCN010310000000003,1997,M06,4.5
LAUCN010310000000003,1997,M07,4.2
LAUCN010310000000003,1997,M08,4.2
LAUCN010310000000003,1997,M09,3.6
LAUCN010310000000003,1997,M10,3.5
LAUCN010310000000003,1997,M11,4.6
LAUCN010310000000003,1997,M12,3.6
LAUCN010310000000003,1997,M13,4
LAUCN010310000000003,1998,M01,3.9
LAUCN010310000000003,1998,M02,3.5
LAUCN010310000000003,1998,M03,7.5
LAUCN010310000000003,1998,M04,2.8
LAUCN010310000000003,1998,M05,3.1
LAUCN010310000000003,1998,M06,3.9
LAUCN010310000000003,1998,M07,3.7
LAUCN010310000000003,1998,M08,3.9
LAUCN010310000000003,1998,M09,3.9
LAUCN010310000000003,1998,M10,3.7
LAUCN010310000000003,1998,M11,4.2
LAUCN010310000000003,1998,M12,4.3
LAUCN010310000000003,1998,M13,4
LAUCN010310000000003,1999,M01,4.8
LAUCN010310000000003,1999,M02,5.4
LAUCN010310000000003,1999,M03,4.3
LAUCN010310000000003,1999,M04,4
LAUCN010310000000003,1999,M05,3.6
LAUCN010310000000003,1999,M06,4.4
LAUCN010310000000003,1999,M07,4.4
LAUCN010310000000003,1999,M08,4.7
LAUCN010310000000003,1999,M09,4.5
LAUCN010310000000003,1999,M10,4.5
LAUCN010310000000003,1999,M11,5.6
LAUCN010310000000003,1999,M12,6.5
LAUCN010310000000003,1999,M13,4.7
LAUCN010310000000003,2000,M01,6.7
LAUCN010310000000003,2000,M02,6.4
LAUCN010310000000003,2000,M03,5.7
LAUCN010310000000003,2000,M04,4.9
LAUCN010310000000003,2000,M05,5.2
LAUCN010310000000003,2000,M06,5.8
LAUCN010310000000003,2000,M07,6.3
LAUCN010310000000003,2000,M08,5.8
LAUCN010310000000003,2000,M09,5.2
LAUCN010310000000003,2000,M10,5.4
LAUCN010310000000003,2000,M11,5.2
LAUCN010310000000003,2000,M12,6.9
LAUCN010310000000003,2000,M13,5.8
LAUCN010310000000003,2001,M01,7.9
LAUCN010310000000003,2001,M02,7
LAUCN010310000000003,2001,M03,6.9
LAUCN010310000000003,2001,M04,6.1
LAUCN010310000000003,2001,M05,5.6
LAUCN010310000000003,2001,M06,5.9
LAUCN010310000000003,2001,M07,5.5
LAUCN010310000000003,2001,M08,5.9
LAUCN010310000000003,2001,M09,5.4
LAUCN010310000000003,2001,M10,5.9
LAUCN010310000000003,2001,M11,6
LAUCN010310000000003,2001,M12,6
LAUCN010310000000003,2001,M13,6.2
LAUCN010310000000003,2002,M01,6.1
LAUCN010310000000003,2002,M02,5.8
LAUCN010310000000003,2002,M03,5.5
LAUCN010310000000003,2002,M04,4.9
LAUCN010310000000003,2002,M05,4.5
LAUCN010310000000003,2002,M06,5.4
LAUCN010310000000003,2002,M07,5.3
LAUCN010310000000003,2002,M08,5.2
LAUCN010310000000003,2002,M09,5
LAUCN010310000000003,2002,M10,4.8
LAUCN010310000000003,2002,M11,4.8
LAUCN010310000000003,2002,M12,4.7
LAUCN010310000000003,2002,M13,5.2
LAUCN010310000000003,2003,M01,5.3
LAUCN010310000000003,2003,M02,5.3
LAUCN010310000000003,2003,M03,4.8
LAUCN010310000000003,2003,M04,4.7
LAUCN010310000000003,2003,M05,4.8
LAUCN010310000000003,2003,M06,6.1
LAUCN010310000000003,2003,M07,5.7
LAUCN010310000000003,2003,M08,5.6
LAUCN010310000000003,2003,M09,5.7
LAUCN010310000000003,2003,M10,6.6
LAUCN010310000000003,2003,M11,6
LAUCN010310000000003,2003,M12,5.5
LAUCN010310000000003,2003,M13,5.5
LAUCN010310000000003,2004,M01,6.1
LAUCN010310000000003,2004,M02,6.2
LAUCN010310000000003,2004,M03,5.6
LAUCN010310000000003,2004,M04,5
LAUCN010310000000003,2004,M05,5.2
LAUCN010310000000003,2004,M06,5.9
LAUCN010310000000003,2004,M07,5.6
LAUCN010310000000003,2004,M08,5.8
LAUCN010310000000003,2004,M09,5.2
LAUCN010310000000003,2004,M10,4.9
LAUCN010310000000003,2004,M11,4.5
LAUCN010310000000003,2004,M12,4.4
LAUCN010310000000003,2004,M13,5.4
LAUCN010310000000003,2005,M01,4.8
LAUCN010310000000003,2005,M02,4.8
LAUCN010310000000003,2005,M03,3.9
LAUCN010310000000003,2005,M04,3.3
LAUCN010310000000003,2005,M05,3.4
LAUCN010310000000003,2005,M06,4.2
LAUCN010310000000003,2005,M07,3.9
LAUCN010310000000003,2005,M08,4
LAUCN010310000000003,2005,M09,3.8
LAUCN010310000000003,2005,M10,3.8
LAUCN010310000000003,2005,M11,3.5
LAUCN010310000000003,2005,M12,3.4
LAUCN010310000000003,2005,M13,3.9
LAUCN010310000000003,2006,M01,4
LAUCN010310000000003,2006,M02,4
LAUCN010310000000003,2006,M03,3.4
LAUCN010310000000003,2006,M04,3.1
LAUCN010310000000003,2006,M05,3.2
LAUCN010310000000003,2006,M06,4.1
LAUCN010310000000003,2006,M07,4.2
LAUCN010310000000003,2006,M08,4
LAUCN010310000000003,2006,M09,3.6
LAUCN010310000000003,2006,M10,3.4
LAUCN010310000000003,2006,M11,3.9
LAUCN010310000000003,2006,M12,4.1
LAUCN010310000000003,2006,M13,3.7
LAUCN010310000000003,2007,M01,4.5
LAUCN010310000000003,2007,M02,4.4
LAUCN010310000000003,2007,M03,3.8
LAUCN010310000000003,2007,M04,3.3
LAUCN010310000000003,2007,M05,3.3
LAUCN010310000000003,2007,M06,4.1
LAUCN010310000000003,2007,M07,4
LAUCN010310000000003,2007,M08,3.9
LAUCN010310000000003,2007,M09,3.7
LAUCN010310000000003,2007,M10,3.4
LAUCN010310000000003,2007,M11,3.5
LAUCN010310000000003,2007,M12,3.8
LAUCN010310000000003,2007,M13,3.8
LAUCN010310000000003,2008,M01,4.3
LAUCN010310000000003,2008,M02,4.2
LAUCN010310000000003,2008,M03,4
LAUCN010310000000003,2008,M04,3.5
LAUCN010310000000003,2008,M05,4.3
LAUCN010310000000003,2008,M06,5.2
LAUCN010310000000003,2008,M07,5.4
LAUCN010310000000003,2008,M08,5.4
LAUCN010310000000003,2008,M09,4.9
LAUCN010310000000003,2008,M10,5.3
LAUCN010310000000003,2008,M11,5.6
LAUCN010310000000003,2008,M12,6.1
LAUCN010310000000003,2008,M13,4.8
LAUCN010310000000003,2009,M01,7.3
LAUCN010310000000003,2009,M02,8.3
LAUCN010310000000003,2009,M03,8.1
LAUCN010310000000003,2009,M04,7.3
LAUCN010310000000003,2009,M05,8.3
LAUCN010310000000003,2009,M06,9.2
LAUCN010310000000003,2009,M07,9.4
LAUCN010310000000003,2009,M08,9.3
LAUCN010310000000003,2009,M09,9
LAUCN010310000000003,2009,M10,9
LAUCN010310000000003,2009,M11,8.4
LAUCN010310000000003,2009,M12,8.7
LAUCN010310000000003,2009,M13,8.5
LAUCN010310000000003,2010,M01,10
LAUCN010310000000003,2010,M02,9.7
LAUCN010310000000003,2010,M03,9.3
LAUCN010310000000003,2010,M04,8.2
LAUCN010310000000003,2010,M05,8
LAUCN010310000000003,2010,M06,8.6
LAUCN010310000000003,2010,M07,8.4
LAUCN010310000000003,2010,M08,8.3
LAUCN010310000000003,2010,M09,8.1
LAUCN010310000000003,2010,M10,8.2
LAUCN010310000000003,2010,M11,8.3
LAUCN010310000000003,2010,M12,8.2
LAUCN010310000000003,2010,M13,8.6
LAUCN010310000000003,2011,M01,9.1
LAUCN010310000000003,2011,M02,8.8
LAUCN010310000000003,2011,M03,8.2
LAUCN010310000000003,2011,M04,7.9
